,Name,Link,Location,Number,Email,Website,Description
193,controlcast,https://www.4yfn.com/exhibitor/controlcast/,Hall 4YFN Montjuic Hall M8 Stand N3,+962 780449229,yaman@controlcastapp.com,http://www.controlcastapp.com/,"Controlcast offers a digital out-of-home (DOOH) advertising technology platform through a peer-to-peer, shared economy business model. Controlcast aims to make DOOH advertising flexible, affordable, and accessible to everyone through a free-to-download app platform and digital video player. Registered in Delaware in January 2017, Controlcast launched services in April 2018 with Amman, Jordan as its first market. To date it has over 30 Partner locations and over 150 advertisers, with more than 1000 ads delivered and growing. Clients include Pepsi, Careem, Royal Jordanian, Umniah, Honda, and more than 100 SMEs in Jordan. Current plans underway to scale operations regionally and globally."
194,converfit,https://www.4yfn.com/exhibitor/converfit/,Hall 4YFN Montjuic Hall M8 Stand 80,,,,
195,corporacio-catalana-de-mitjans-audiovisuals,https://www.4yfn.com/exhibitor/corporacio-catalana-de-mitjans-audiovisuals/,Hall 4YFN Montjuic Hall M8 Stand T1A,,,,
196,correos,https://www.4yfn.com/exhibitor/correos/,Hall 4YFN Montjuic Hall M8 Stand 102,,,http://www.correoslabs.com/,"Correos is one of the first public companies to promote Open Innovation programs with startups. Correos launched an Open Innovation program allowing the incorporation of innovative projects in collaboration with entities outside Correos, such as other corporations or startups. In 2017, Correos decided to go a step further and build a center dedicated exclusively to innovation and entrepreneurship: CorreosLabs."
197,costo,https://www.4yfn.com/exhibitor/costo/,Hall 4YFN Montjuic Hall M8 Stand N3,+962 781007313,dania.salem93@hotmail.com,http://www.costo.me/,"costo is a website  offers a unique service called “ calculation of quantities & costs“, which can estimate the initial cost of construction quantities & finishing materials with simple inputs understood by engineers & non-engineers, in addition, the website is a market for all suppliers& companies construction field."
198,counterize,https://www.4yfn.com/exhibitor/counterize/,Hall 4YFN Montjuic Hall M8 Stand N3,,waleed@counterize.com,http://www.counterize.com/,"Counterize is a Jordanian startup that builds a smart and creative marketing and advertising campaigns using different technologies such as IoT, augmented reality, virtual reality and more, for the purpose of connecting the online with offline marketing."
199,coursicab,https://www.4yfn.com/exhibitor/coursicab/,Hall 4YFN Montjuic Hall M8 Stand O3,+33 769047428,hello@coursicab.com,https://www.coursicab.com/,"CoursiCab is a unique digital solution that connects local shops and department stores with a pool of  geo-localised taxi drivers, to carry out the delivery of small parcels."
200,cover-digital-sl,https://www.4yfn.com/exhibitor/cover-digital-sl/,Hall 4YFN Montjuic Hall M8 Stand H2,,,,
201,coxspace,https://www.4yfn.com/exhibitor/coxspace/,Hall 4YFN Montjuic Hall M8 Stand M1,+82 1032404476,fcoad@naver.com,http://www.coxspace.com/,"CoxSpace is a XR[Extended Reality] solution provider, aim to the XR platform. Create your dreams in the CoX Space."
202,creatsens-health,https://www.4yfn.com/exhibitor/creatsens-health/,Hall 4YFN Montjuic Hall M8 Stand O2,,info@creatsens.com,http://www.creatsens.com/,"CreatSens Health is a spin-off of Universitat Rovira i Virgili (URV), Tarragona, Spain stablished in September 2017. CreatSens provide a unique paper-based creatinine and potassium potentiometric sensors solution helping the healthcare professional to better manage the information that can be generated in primary care centers, doctor’s office or patient’s home. CreatSens is developing a novel platform for healthcare that aims to improve the well-being of people by allowing decentralized analyses of relevant biochemical parameters in blood. Biochemical and physical information will be integrated in a technological platform allowing CreatSens to predict, early detect and to prevent acute conditions from home."
203,creperia-school-bus,https://www.4yfn.com/exhibitor/creperia-school-bus/,Hall 4YFN Montjuic Hall M8,,,,
204,cryptpad-xwiki-sas,https://www.4yfn.com/exhibitor/cryptpad-xwiki-sas/,Hall 4YFN Montjuic Hall M8 Stand 52,,,,
205,cuatrecasas-acelera,https://www.4yfn.com/exhibitor/cuatrecasas-acelera/,Hall 4YFN Montjuic Hall M8 Stand H2,,acelera@cuatrecasas.com,https://acelera.cuatrecasas.com/,"Cuatrecasas Acelera is the first European startup accelerator promoted from a law firm. Cuatrecasas wishes to detect the best talent and European projects with the greatest potential to help drive them. The program consists in four months' maturity for the selected startups, and participation in designing a conceptual pilot for the chosen startup. Becoming part of the Cuatrecasas ecosystem will allow the project to validate your business model, ensure dissemination and visibility among investors, companies and the media, access training and mentoring through a comprehensive program, including individual sessions with leading experts in the legal, legaltech, entrepreneurship and innovation sector."
206,cuideo,https://www.4yfn.com/exhibitor/cuideo/,Hall 4YFN Montjuic Hall M8 Stand N2,+34 686496815,roberto.valdes@cuideo.com,http://www.cuideo.com/,Cuideo is a marketplace where families contract senior care services.
207,cvicloud-technology,https://www.4yfn.com/exhibitor/cvicloud-technology/,Hall 4YFN Montjuic Hall M8 Stand 7,+886 26201000,amanda.peng@opro9.com,http://www.opro9.com/,"Cvicloud is a public company and was established in 2013.  It is a subsidiary of Cvilux Group (found in 1990), Cvicloud is confidence and dedicates in the system integration developing."
208,cyberarmor,https://www.4yfn.com/exhibitor/cyberarmor/,Hall 4YFN Montjuic Hall M8 Stand F4,+972 534200188,,http://cyberarmor.io/,"CyberArmor is a next generation data breach protection product covering the entire cloud and hybrid workloads. It redefines Zero-Trust paradigm by bringing runtime cryptographic software identity, automatic key management and data encryption into a single verification equation."
209,cyberus-labs-sp-z-o-o,https://www.4yfn.com/exhibitor/cyberus-labs-sp-z-o-o/,Hall 4YFN Montjuic Hall M8 Stand H2,+48 692437857,marek.ostafil@cyberuslabs.com,https://cyberuslabs.com/,"In a world of increased connectivity and continuous digital development, the risk of unauthorised access is a major concern in modern technology. With a focus on combining ease-of-use and security, at Cyberus Labs, we’re taking a new approach to user and device authentication."
210,d-light,https://www.4yfn.com/exhibitor/d-light/,Hall 4YFN Montjuic Hall M8 Stand 54,,,,
211,dada-career,https://www.4yfn.com/exhibitor/dada-career/,Hall 4YFN Montjuic Hall M8 Stand P2,,,https://dada.career/,"Dada Career is an online job application with the mission of helping students and recent graduates finding their first job. At Dada Career, candidates can discover their soft skills through mini-games and psychometric tests in the application. When the candidate finishes the play, Dada technology will collect and analysis the data in order to generate the unique candidate Talent Map. Based on the candidate's competences Dada Career uses an advanced matching and ranking system to recommend the most appropriate jobs to candidates related to his/her soft skills and cognitive skills."
212,dae-engineering-and-product-development,https://www.4yfn.com/exhibitor/dae-engineering-and-product-development/,Hall 4YFN Montjuic Hall M8 Stand R3,+34 930176559,javier@dae.engineering,http://www.dae.engineering/,DAE Engineering is a technological agency specially focused in product development.
213,daegu-digital-industry-promotion-agency-dip,https://www.4yfn.com/exhibitor/daegu-digital-industry-promotion-agency-dip/,Hall 4YFN Montjuic Hall M8 Stand H1,,,,
214,daejeon-center-for-creative-economy-innovation,https://www.4yfn.com/exhibitor/daejeon-center-for-creative-economy-innovation/,Hall 4YFN Montjuic Hall M8 Stand 16,,,http://www.ccei.creativekorea.or.kr/daejeon,"Daejeon Center for Creative Economy&Innovation aims to build Korea’s Silicon Valley, act as an accelerator hub working to ensure the success of startup ventures"
215,daimler-ag,https://www.4yfn.com/exhibitor/daimler-ag/,Hall 4YFN Montjuic Hall M8 Stand Q2,,,https://www.f6s.com/daimler4yfn2019/about,"Daimler AG is one of the world’s most successful automotive companies. With its divisions Mercedes-Benz Cars, Daimler Trucks, Mercedes-Benz Vans, Daimler Buses and Daimler Financial Services, the Daimler Group is one of the biggest producers of premium cars and the world’s biggest manufacturer of commercial vehicles with a global reach. Digitalization shapes its evolution from an automotive company to a mobility service provider. "
216,daimler-financial-services,https://www.4yfn.com/exhibitor/daimler-financial-services/,,+49 (763) 090-5665,sophia.roediger@daimler.com,https://www.daimler-financialservices.com/,WE MOVE YOU @Daimler Financial Services
217,daisho-group,https://www.4yfn.com/exhibitor/daisho-group/,Hall 4YFN Montjuic Hall M8 Stand P4,+1 4158280122,sgalache@daisho.group,http://www.nalej.com/,"Nalej™ Platform is an Edge PaaS for deployment and orchestration of containerized services on geo-distributed, heterogeneous resources. "
218,datacup,https://www.4yfn.com/exhibitor/datacup/,Hall 4YFN Montjuic Hall M8 Stand O3,+33 972457755,,https://datacup.io/,"DataCup is an innovative solution to deliver offline content on any devices anywhere. You don't need to have internet to get immediate access to more than 2500 documents you'll be able to download on your laptop, smartphone or tab."
219,dative_,https://www.4yfn.com/exhibitor/dative_/,Hall 4YFN Montjuic Hall M8 Stand E4,,hello@dativepartners.com,http://www.dativepartners.com/,"We help companies maximise their gross margin with a prescriptive service on their go to market strategies, saving huge amounts of investments on non productive trade promotions. With latest AI propietary engine, we can create tackle the right customer, with the right promotion, in the right time, within the right channel"
220,dattium-technology-sl,https://www.4yfn.com/exhibitor/dattium-technology-sl/,Hall 4YFN Montjuic Hall M8 Stand T3,,info@dattium.com,https://www.dattium.com/,"Dattium is an IT company that provides advanced data analytics services to industry. We use data-driven models and artificial intelligence algorithms for predictive maintenance, manufacturing quality forecasting and industrial processes optimization. Our algorithms, which are directly fed by the raw data of the processes, combine deep learning, pattern recognition and novelty detection algorithms, in order to identify and correct in advance deviations from the optimal behaviour."
