,Name,Link,Location,Number,Email,Website,Description
320,etisalat,https://www.mwcbarcelona.com/exhibitor/etisalat/,Hall 2 Stand 2J20,,,,"Etisalat Group is one of the world’s leading telecom groups in emerging markets. Etisalat’s current market cap is AED 152 billion (41 billion USD). With reported net revenues of AED 51.7 billion and net profit of 8.4 billion for 2017, Etisalat ranks amongst the most profitable telecom groups in the world. Its high credit ratings at AA-/A+/Aa3 reflect the company’s strong balance sheet and proven long-term performance. "
321,etiya,https://www.mwcbarcelona.com/exhibitor/etiya/,Hall 5 Stand 5F61,,,,"ETIYA is the leading Independent Software Vendor providing comprehensive Customer Relationship Management, AI and Catalog Driven B/OSS, as well as Customer and Social Media Analytics to Service Providers. "
322,eurecat,https://www.mwcbarcelona.com/exhibitor/eurecat/,Hall Congress Square Stand CS20,,mwc@eurecat.org,http://www.eurecat.org,"Eurecat is the Technology Centre of Catalonia. Providing the industrial and business sector with differential technology and advanced expertise, we offer solutions to their innovation needs and boosts their competitiveness in a fast-paced environment."
323,eventbase,https://www.mwcbarcelona.com/exhibitor/eventbase/,Hall 7 Stand 7J38,,,,
324,evistel,https://www.mwcbarcelona.com/exhibitor/evistel/,Hall 5 Stand 5H26,,marie-odile.jannes@evistel.com,http://www.evistel.com,EVISTEL is a recognized Telco software provider since 2000.
325,exfo,https://www.mwcbarcelona.com/exhibitor/exfo/,Hall 6 Stand 6K34,,vincent.theriault@exfo.com,http://www.exfo.com,"EXFO develops smarter test, monitoring and analytics solutions for fixed and mobile network operators, webscale companies and equipment manufacturers in the global communications industry."
326,expandium,https://www.mwcbarcelona.com/exhibitor/expandium/,Hall 6 Stand 6N45,,info@expandium.com,http://www.expandium.com,Expandium is an innovative leading provider of network monitoring solutions and analytics that uses the latest Big Data technologies.
327,extunda,https://www.mwcbarcelona.com/exhibitor/extunda/,Hall 5 Stand 5F61,,,,
328,eyesight,https://www.mwcbarcelona.com/exhibitor/eyesight/,Hall 5 Stand 5E61,,,http://www.eyesight-tech.com,"Eyesight offers the most advanced edge-based Computer Vision and AI solutions. The company’s technology improves daily experiences in the car, home, and with other consumer electronics, using intelligent interactions that are responsive to users and their actions. For the automotive industry, Eyesight delivers advanced in-cabin sensing solutions including Driver Sense – driver monitoring and identification systems and Cabin Sense – occupancy monitoring system. For smart home and IoT, Eyesight enhances home experiences with user sensing and gesture control, enabling personalized viewing experiences as well as real-time viewer analytics. The technology detects the presence of users, recognizes faces, provides facial analysis."
329,fairphone,https://www.mwcbarcelona.com/exhibitor/fairphone/,Hall 2 Stand 2D10Ex,,,,"Fairphone is a social enterprise that is building a movement for fairer electronics. By making a phone, we’re opening up the supply chain and creating new relationships between people and their products. We’re making a positive impact across the value chain in fair materials, long-lasting design, good working and reuse and recycling, while expanding the market for products that put ethical values first. Together with our community, we’re changing the way products are made."
330,fairspectrum,https://www.mwcbarcelona.com/exhibitor/fairspectrum/,Hall 5 Stand 5C41,,info@fairspectrum.com,http://www.fairspectrum.com,"Fairspectrum is the leading provider of Dynamic Spectrum Access systems in Europe. Fairspectrum has a commercial TVWS geolocation database in the UK, LSA PMSE spectrum management system for 2.3 GHz in the Netherlands, and we have applied to become a SAS administrator in the US. Fairspectrum studies mobile and satellite radio coexistence in an European Space Agency."
331,famoco,https://www.mwcbarcelona.com/exhibitor/famoco/,Hall 5 Stand 5C26,,sales@famoco.com,http://www.famoco.com,"Famoco, leader of secure professional Android devices, targets e-wallet, mobile money, cashless payment solutions and KYC needs. With their range of secure and remotely managed devices, Famoco has developed the first Android business-ready solution to accelerate digital transaction deployments. Famoco protects business assets by combining a secure Android-based device with a built-in Mobile Device Management (MDM) platform."
332,farmcrowdy,https://www.mwcbarcelona.com/exhibitor/farmcrowdy/,Hall M8,,,,
333,fasmetrics,https://www.mwcbarcelona.com/exhibitor/fasmetrics/,Hall 8,,,,
334,fasterpay,https://www.mwcbarcelona.com/exhibitor/fasterpay/,Hall 8,,catherine.m@fasterpay.com,,FasterPay offers merchants a collective range of exclusive payment features combined into a secure and easy-to-use digital e-wallet. Discover how FasterPay can open your checkout to a global customer base and make your payments flow seamlessly at stand 8.1J61.
335,femac,https://www.mwcbarcelona.com/exhibitor/femac/,Halls,,,,
336,ferpection,https://www.mwcbarcelona.com/exhibitor/ferpection/,Hall 5 Stand 5B41,,thibault@ferpection.com,,"Ferpection helps companies test their prototypes, mobile applications and websites. Leveraging the power of crowdtesting and our international community of 100.000 users, we help you identify the strengths and weaknesses of your mobile experiences in a few days, UX recommendations included."
337,ferryhopper,https://www.mwcbarcelona.com/exhibitor/ferryhopper/,Hall 8,,m.chatzistavrou@ferryhopper.com,http://www.ferryhopper.com,"In 2017, 4 friends started Ferryhopper from their own need for interconnection between 2 islands that have no direct ferry connection; a change of vessel was required on a 3rd island. They were convinced that they were not the only ones facing this issue: other travellers must have been in the same boat."
338,fescaro,https://www.mwcbarcelona.com/exhibitor/fescaro/,Hall M8,,peter.kim@fescaro.com,http://www.fescaro.com,"FESCARO is a start up company which provides holistic vehicle security solutions, including  ECU protection, Vehicle Network protection, vehicle threat intelligence."
339,fibonad,https://www.mwcbarcelona.com/exhibitor/fibonad/,Hall 8,,arodriguez@fibonad.com,,Fibonad is a global advertising media company with a unique and proprietary technology running through its core. 
340,fiboost,https://www.mwcbarcelona.com/exhibitor/fiboost/,Hall M8,,,,
341,fibracat,https://www.mwcbarcelona.com/exhibitor/fibracat/,Hall Congress Square Stand CS20,,josep@fibracat.cat,,"Born in 2013, Fibracat is the first global telecommunications operator with 100% Catalan capital. It's mobile phone coverage reaches all of Spain and the 10 largest cities in the country will have Fibracat in 2021."
342,fieldbit,https://www.mwcbarcelona.com/exhibitor/fieldbit/,Hall 5 Stand 5D81,,alex.rapoport@fieldbit.net,http://www.fieldbit.net,"Fieldbit is a leader in digitizing field operations using Augmented Reality, smart glasses and cloud computing. Its enterprise collaboration platform connects customers and field personnel with experts and enables quick problem resolution, remote inspection of contractors and on-the-job knowledge capturing from experienced technicians. With Fieldbit, telco, network operators and installers reduce cost of field services and increase productivity."
343,fiercewireless,https://www.mwcbarcelona.com/exhibitor/fiercewireless/,Hall 2 Stand 2A30MR,,kgray@questex.com,http://www.fiercewireless.com,"Fierce is the leading provider of news and analysis for the wireless and telecom industry. Every day, over 200,000 executives across the globe turn to Fierce for relevant and insightful information on everything from network technology, to service pricing, spectrum policy, 5G, video strategies, and more."
344,fifth9,https://www.mwcbarcelona.com/exhibitor/fifth9/,Hall 8,,dimitri.balasuriyar@fifth-9.com,http://www.fifth-9.com,"Digital+ = IoT + Blockchain + AI + Opportunity.  This formulae is at the heart of Fifth-9’s vision and is central to their product suite which has been developed with over a decade of experience in the telecommunications sector, especially IoT, and industry leadership in new age technologies."
